breed,width,height
Samoyed,500,333
Samoyed,375,500
Samoyed,250,500
Samoyed,500,375
Samoyed,500,375
Samoyed,500,375
Samoyed,500,333
Samoyed,500,333
Samoyed,301,290
Samoyed,500,331
Samoyed,500,375
Samoyed,500,375
Samoyed,500,473
Samoyed,500,423
Samoyed,400,300
Samoyed,747,560
Samoyed,500,375
Samoyed,360,270
Samoyed,500,375
Samoyed,500,375
Samoyed,375,500
Samoyed,500,375
Samoyed,500,334
Samoyed,500,375
Samoyed,500,375
Samoyed,500,375
Samoyed,500,375
Samoyed,500,420
Samoyed,500,375
Samoyed,500,375
Samoyed,500,375
Samoyed,500,375
Samoyed,500,375
Samoyed,500,375
Samoyed,500,331
Samoyed,334,500
Samoyed,500,333
Samoyed,499,334
Samoyed,500,375
Samoyed,500,375
Samoyed,354,500
Samoyed,500,375
Samoyed,500,375
Samoyed,250,170
Samoyed,500,375
Samoyed,500,333
Samoyed,500,375
Samoyed,500,375
Samoyed,333,500
Samoyed,500,491
Samoyed,333,500
Samoyed,500,375
Samoyed,500,375
Samoyed,357,500
Samoyed,500,353
Samoyed,500,333
Samoyed,281,376
Samoyed,375,500
Samoyed,500,354
Samoyed,375,500
Samoyed,500,333
Samoyed,500,375
Samoyed,400,366
Samoyed,500,375
Samoyed,375,500
Samoyed,227,227
Samoyed,360,270
Samoyed,500,334
Samoyed,500,375
Samoyed,500,375
Samoyed,500,375
Samoyed,500,375
Samoyed,400,284
Samoyed,350,318
Samoyed,500,426
Samoyed,500,375
Samoyed,500,413
Samoyed,500,334
Samoyed,500,333
Samoyed,600,371
Samoyed,400,300
Samoyed,400,301
Samoyed,500,375
Samoyed,500,375
Samoyed,500,333
Samoyed,500,375
Samoyed,500,375
Samoyed,500,375
Samoyed,500,332
Samoyed,500,333
Samoyed,500,375
Samoyed,500,393
Samoyed,500,334
Samoyed,500,375
Samoyed,375,500
Samoyed,500,375
Samoyed,500,333
Samoyed,500,375
Samoyed,500,358
Samoyed,400,300
Samoyed,240,180
Samoyed,333,500
Samoyed,500,375
Samoyed,500,333
Samoyed,500,333
Samoyed,320,492
Samoyed,500,375
Samoyed,500,371
Samoyed,500,375
Samoyed,500,375
Samoyed,375,500
Samoyed,500,375
Samoyed,500,375
Samoyed,500,333
Samoyed,500,375
Samoyed,500,375
Samoyed,400,300
Samoyed,300,276
Samoyed,500,375
Samoyed,360,318
Samoyed,500,298
Samoyed,500,334
Samoyed,500,375
Samoyed,500,375
Samoyed,500,375
Samoyed,500,400
Samoyed,500,375
Samoyed,400,266
Samoyed,500,375
Samoyed,500,375
Samoyed,400,267
Samoyed,500,375
Samoyed,500,375
Samoyed,500,333
Samoyed,500,375
Samoyed,500,375
Samoyed,500,333
Pomeranian,375,500
Pomeranian,320,480
Pomeranian,500,334
Pomeranian,500,333
Pomeranian,435,500
Pomeranian,413,500
Pomeranian,500,441
Pomeranian,500,334
Pomeranian,480,360
Pomeranian,333,500
Pomeranian,500,375
Pomeranian,320,240
Pomeranian,500,358
Pomeranian,375,500
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,444,500
Pomeranian,500,375
Pomeranian,500,333
Pomeranian,400,301
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,375,500
Pomeranian,357,500
Pomeranian,500,336
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,333
Pomeranian,375,500
Pomeranian,500,430
Pomeranian,500,375
Pomeranian,500,331
Pomeranian,500,333
Pomeranian,413,500
Pomeranian,800,600
Pomeranian,334,500
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,227
Pomeranian,500,375
Pomeranian,400,336
Pomeranian,500,451
Pomeranian,500,375
Pomeranian,333,500
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,333,500
Pomeranian,500,375
Pomeranian,500,376
Pomeranian,500,439
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,375,500
Pomeranian,375,500
Pomeranian,463,500
Pomeranian,370,500
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,750,600
Pomeranian,300,249
Pomeranian,500,375
Pomeranian,500,428
Pomeranian,500,375
Pomeranian,500,371
Pomeranian,500,375
Pomeranian,374,424
Pomeranian,500,375
Pomeranian,375,500
Pomeranian,415,500
Pomeranian,374,500
Pomeranian,500,333
Pomeranian,800,600
Pomeranian,473,500
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,333
Pomeranian,500,375
Pomeranian,500,333
Pomeranian,500,446
Pomeranian,500,375
Pomeranian,349,360
Pomeranian,500,375
Pomeranian,333,500
Pomeranian,334,500
Pomeranian,500,322
Pomeranian,317,500
Pomeranian,500,375
Pomeranian,316,475
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,333
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,360,226
Pomeranian,500,375
Pomeranian,500,333
Pomeranian,229,186
Pomeranian,401,500
Pomeranian,375,500
Pomeranian,500,385
Pomeranian,500,375
Pomeranian,500,376
Pomeranian,500,375
Pomeranian,500,452
Pomeranian,500,375
Pomeranian,273,292
Pomeranian,288,309
Pomeranian,500,375
Pomeranian,264,397
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,333
Pomeranian,500,333
Pomeranian,500,333
Pomeranian,333,500
Pomeranian,500,375
Pomeranian,304,500
Pomeranian,500,334
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,205,143
Pomeranian,456,500
Pomeranian,500,333
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,377
Pomeranian,496,500
Pomeranian,500,375
Pomeranian,320,240
Pomeranian,500,339
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,467,479
Pomeranian,500,333
Pomeranian,500,488
Pomeranian,500,375
Pomeranian,500,376
Pomeranian,375,500
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,360,270
Pomeranian,500,375
Pomeranian,375,500
Pomeranian,270,360
Pomeranian,375,500
Pomeranian,332,500
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,333
Pomeranian,500,375
Pomeranian,333,500
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,333
Pomeranian,500,375
Pomeranian,375,500
Pomeranian,500,374
Pomeranian,500,333
Pomeranian,500,455
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,374,500
Pomeranian,375,500
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,375,500
Pomeranian,500,331
Pomeranian,500,400
Pomeranian,500,315
Pomeranian,375,500
Pomeranian,425,500
Pomeranian,500,375
Pomeranian,375,500
Pomeranian,476,500
Pomeranian,400,300
Pomeranian,424,343
Pomeranian,500,376
Pomeranian,500,333
Pomeranian,375,500
Pomeranian,500,375
Pomeranian,382,500
Pomeranian,500,333
Pomeranian,421,500
Pomeranian,335,500
Pomeranian,500,375
Pomeranian,348,500
Pomeranian,334,500
Pomeranian,361,500
Pomeranian,300,225
Pomeranian,414,500
Pomeranian,500,340
Pomeranian,333,500
Pomeranian,500,379
Pomeranian,500,333
Pomeranian,500,436
Pomeranian,466,311
Pomeranian,375,500
Pomeranian,500,375
Pomeranian,429,500
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,333
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,500,375
Pomeranian,375,500
Pomeranian,500,497
Pomeranian,500,331
chow,500,375
chow,380,500
chow,500,500
chow,500,375
chow,500,433
chow,500,445
chow,500,333
chow,500,375
chow,500,335
chow,436,500
chow,500,335
chow,375,500
chow,500,333
chow,500,465
chow,360,480
chow,480,427
chow,500,375
chow,500,375
chow,500,347
chow,318,500
chow,500,374
chow,500,375
chow,500,334
chow,500,375
chow,375,500
chow,500,375
chow,457,500
chow,500,377
chow,500,375
chow,498,500
chow,500,331
chow,500,388
chow,500,324
chow,375,500
chow,320,240
chow,320,427
chow,500,375
chow,500,375
chow,500,333
chow,500,375
chow,288,500
chow,300,403
chow,500,281
chow,500,433
chow,310,500
chow,500,375
chow,500,375
chow,500,375
chow,500,475
chow,500,400
chow,500,375
chow,500,333
chow,280,500
chow,500,375
chow,500,452
chow,375,500
chow,339,500
chow,375,500
chow,465,420
chow,500,375
chow,500,418
chow,500,375
chow,500,375
chow,500,400
chow,500,333
chow,500,375
chow,375,500
chow,375,500
chow,375,500
chow,500,410
chow,500,375
chow,500,375
chow,375,500
chow,500,375
chow,500,375
chow,400,300
chow,500,333
chow,500,375
chow,466,500
chow,238,272
chow,768,647
chow,375,500
chow,500,375
chow,600,449
chow,500,333
chow,500,375
chow,500,375
chow,500,434
chow,500,375
chow,500,490
chow,500,375
chow,375,500
chow,375,500
chow,300,220
chow,500,359
chow,800,600
chow,500,358
chow,500,461
chow,500,375
chow,500,375
chow,500,400
chow,500,333
chow,500,375
chow,350,262
chow,401,500
chow,500,375
chow,500,375
chow,375,500
chow,200,300
chow,500,375
chow,360,480
chow,500,375
chow,500,375
chow,371,500
chow,500,400
chow,500,375
chow,467,500
chow,375,500
chow,500,427
chow,375,500
chow,471,500
chow,500,375
chow,334,500
chow,500,375
chow,500,334
chow,500,434
chow,200,200
chow,500,333
chow,500,433
chow,500,375
chow,448,336
chow,500,375
chow,500,375
chow,500,333
chow,375,500
chow,500,375
chow,500,333
chow,450,342
chow,375,500
chow,500,375
chow,500,375
chow,500,375
chow,500,375
chow,375,500
chow,500,335
chow,500,375
chow,500,375
chow,375,500
chow,500,333
chow,500,375
chow,500,346
chow,500,333
chow,500,375
chow,500,333
chow,375,500
chow,500,375
chow,500,333
chow,500,375
chow,375,500
chow,500,400
chow,334,500
chow,375,500
chow,500,375
chow,500,333
chow,334,500
chow,375,500
chow,500,414
chow,500,375
chow,500,333
chow,500,375
chow,413,500
chow,334,500
chow,333,500
chow,500,333
chow,800,536
chow,500,375
chow,500,333
chow,375,500
chow,375,500
chow,500,342
chow,500,375
chow,500,333
chow,500,374
chow,375,500
chow,375,500
chow,600,450
chow,357,500
chow,500,421
chow,500,401
chow,360,480
chow,321,480
chow,500,374
chow,500,375
chow,375,500
chow,500,375
chow,500,375
keeshond,500,375
keeshond,500,333
keeshond,500,357
keeshond,500,375
keeshond,500,375
keeshond,500,375
keeshond,500,333
keeshond,500,375
keeshond,359,321
keeshond,500,333
keeshond,500,375
keeshond,500,375
keeshond,500,375
keeshond,500,375
keeshond,500,375
keeshond,242,235
keeshond,224,230
keeshond,500,357
keeshond,360,480
keeshond,295,269
keeshond,500,375
keeshond,188,188
keeshond,374,500
keeshond,500,375
keeshond,500,500
keeshond,500,375
keeshond,500,375
keeshond,960,1280
keeshond,1000,821
keeshond,500,375
keeshond,500,333
keeshond,337,554
keeshond,500,333
keeshond,500,368
keeshond,500,357
keeshond,500,375
keeshond,500,375
keeshond,500,333
keeshond,500,375
keeshond,500,375
keeshond,482,500
keeshond,500,357
keeshond,500,375
keeshond,500,375
keeshond,591,372
keeshond,500,375
keeshond,500,357
keeshond,500,333
keeshond,351,308
keeshond,500,333
keeshond,500,333
keeshond,500,333
keeshond,500,375
keeshond,500,311
keeshond,500,375
keeshond,500,375
keeshond,375,500
keeshond,500,333
keeshond,500,375
keeshond,500,333
keeshond,500,357
keeshond,500,333
keeshond,500,334
keeshond,199,255
keeshond,480,424
keeshond,500,375
keeshond,500,375
keeshond,500,362
keeshond,500,375
keeshond,337,500
keeshond,500,357
keeshond,500,448
keeshond,500,332
keeshond,500,414
keeshond,500,333
keeshond,319,360
keeshond,500,347
keeshond,500,375
keeshond,375,500
keeshond,500,293
keeshond,500,357
keeshond,500,375
keeshond,460,500
keeshond,500,375
keeshond,375,500
keeshond,500,429
keeshond,500,357
keeshond,500,376
keeshond,500,332
keeshond,500,333
keeshond,500,375
keeshond,458,500
keeshond,500,333
keeshond,306,377
keeshond,500,333
keeshond,281,250
keeshond,500,375
keeshond,500,375
keeshond,500,375
keeshond,500,333
keeshond,500,375
keeshond,500,375
keeshond,500,375
keeshond,500,333
keeshond,500,357
keeshond,343,500
keeshond,500,333
keeshond,500,386
keeshond,500,333
keeshond,500,375
keeshond,375,500
keeshond,500,357
keeshond,500,375
keeshond,500,382
keeshond,500,375
keeshond,500,357
keeshond,500,333
keeshond,500,375
keeshond,500,357
keeshond,500,374
keeshond,500,333
keeshond,500,375
keeshond,500,375
keeshond,500,357
keeshond,500,375
keeshond,500,375
keeshond,500,357
keeshond,500,333
keeshond,500,281
keeshond,500,334
keeshond,500,333
keeshond,500,357
keeshond,500,375
keeshond,500,375
keeshond,500,375
keeshond,500,357
keeshond,819,614
keeshond,500,368
keeshond,500,333
keeshond,375,500
keeshond,500,375
keeshond,500,375
keeshond,500,333
keeshond,500,375
keeshond,500,333
keeshond,500,333
keeshond,500,375
keeshond,500,333
keeshond,326,500
keeshond,333,500
keeshond,500,375
keeshond,500,375
keeshond,500,375
keeshond,500,333
keeshond,500,357
keeshond,476,303
keeshond,500,375
keeshond,500,375
Brabancon griffon,300,199
Brabancon griffon,533,480
Brabancon griffon,160,200
Brabancon griffon,352,316
Brabancon griffon,500,375
Brabancon griffon,300,252
Brabancon griffon,305,230
Brabancon griffon,267,356
Brabancon griffon,500,378
Brabancon griffon,139,267
Brabancon griffon,305,266
Brabancon griffon,198,340
Brabancon griffon,500,375
Brabancon griffon,275,206
Brabancon griffon,640,594
Brabancon griffon,300,206
Brabancon griffon,170,170
Brabancon griffon,196,211
Brabancon griffon,480,640
Brabancon griffon,500,375
Brabancon griffon,305,288
Brabancon griffon,499,374
Brabancon griffon,217,186
Brabancon griffon,500,375
Brabancon griffon,600,850
Brabancon griffon,382,400
Brabancon griffon,490,367
Brabancon griffon,500,333
Brabancon griffon,333,500
Brabancon griffon,500,375
Brabancon griffon,200,150
Brabancon griffon,305,227
Brabancon griffon,200,150
Brabancon griffon,318,260
Brabancon griffon,197,245
Brabancon griffon,576,432
Brabancon griffon,500,379
Brabancon griffon,320,306
Brabancon griffon,500,375
Brabancon griffon,296,312
Brabancon griffon,370,244
Brabancon griffon,350,290
Brabancon griffon,605,592
Brabancon griffon,333,500
Brabancon griffon,333,500
Brabancon griffon,232,173
Brabancon griffon,270,200
Brabancon griffon,305,230
Brabancon griffon,218,399
Brabancon griffon,227,224
Brabancon griffon,500,333
Brabancon griffon,375,500
Brabancon griffon,500,375
Brabancon griffon,215,287
Brabancon griffon,333,500
Brabancon griffon,550,480
Brabancon griffon,500,375
Brabancon griffon,200,168
Brabancon griffon,250,231
Brabancon griffon,333,500
Brabancon griffon,425,319
Brabancon griffon,170,170
Brabancon griffon,124,190
Brabancon griffon,500,333
Brabancon griffon,500,375
Brabancon griffon,155,149
Brabancon griffon,305,212
Brabancon griffon,207,155
Brabancon griffon,300,264
Brabancon griffon,500,375
Brabancon griffon,170,170
Brabancon griffon,432,576
Brabancon griffon,486,730
Brabancon griffon,500,375
Brabancon griffon,333,500
Brabancon griffon,500,375
Brabancon griffon,333,500
Brabancon griffon,276,523
Brabancon griffon,513,480
Brabancon griffon,500,375
Brabancon griffon,500,375
Brabancon griffon,500,375
Brabancon griffon,305,230
Brabancon griffon,500,375
Brabancon griffon,196,211
Brabancon griffon,328,480
Brabancon griffon,650,541
Brabancon griffon,184,250
Brabancon griffon,333,500
Brabancon griffon,305,230
Brabancon griffon,300,253
Brabancon griffon,170,170
Brabancon griffon,500,375
Brabancon griffon,283,251
Brabancon griffon,332,300
Brabancon griffon,333,500
Brabancon griffon,500,375
Brabancon griffon,375,500
Brabancon griffon,375,500
Brabancon griffon,500,375
Brabancon griffon,500,333
Brabancon griffon,1600,1200
Brabancon griffon,500,333
Brabancon griffon,305,230
Brabancon griffon,300,262
Brabancon griffon,333,500
Brabancon griffon,500,333
Brabancon griffon,500,334
Brabancon griffon,400,318
Brabancon griffon,279,303
Brabancon griffon,360,352
Brabancon griffon,500,375
Brabancon griffon,283,299
Brabancon griffon,425,359
Brabancon griffon,448,336
Brabancon griffon,500,375
Brabancon griffon,500,375
Brabancon griffon,332,334
Brabancon griffon,500,375
Brabancon griffon,500,333
Brabancon griffon,435,343
Brabancon griffon,271,260
Brabancon griffon,240,320
Brabancon griffon,250,218
Brabancon griffon,500,317
Brabancon griffon,500,375
Brabancon griffon,333,500
Brabancon griffon,203,152
Brabancon griffon,320,249
Brabancon griffon,375,500
Brabancon griffon,500,375
Brabancon griffon,333,500
Brabancon griffon,500,375
Brabancon griffon,333,500
Brabancon griffon,500,375
Brabancon griffon,200,150
Brabancon griffon,250,421
Brabancon griffon,500,333
Brabancon griffon,283,300
Brabancon griffon,560,615
Brabancon griffon,500,490
Brabancon griffon,234,250
Brabancon griffon,250,245
Brabancon griffon,500,375
Brabancon griffon,410,614
Brabancon griffon,375,500
Brabancon griffon,333,500
Brabancon griffon,500,375
Brabancon griffon,500,375
Brabancon griffon,340,279
Brabancon griffon,328,480
Brabancon griffon,302,400
Brabancon griffon,300,410
Pembroke,500,333
Pembroke,333,500
Pembroke,300,311
Pembroke,500,375
Pembroke,500,375
Pembroke,500,375
Pembroke,375,500
Pembroke,360,269
Pembroke,500,333
Pembroke,500,334
Pembroke,500,375
Pembroke,500,333
Pembroke,363,500
Pembroke,450,500
Pembroke,500,333
Pembroke,500,440
Pembroke,320,240
Pembroke,500,369
Pembroke,375,500
Pembroke,480,430
Pembroke,375,500
Pembroke,500,375
Pembroke,500,375
Pembroke,375,500
Pembroke,500,375
Pembroke,500,445
Pembroke,375,500
Pembroke,500,400
Pembroke,500,375
Pembroke,500,333
Pembroke,375,500
Pembroke,333,500
Pembroke,500,333
Pembroke,333,500
Pembroke,753,800
Pembroke,500,446
Pembroke,500,375
Pembroke,500,375
Pembroke,500,333
Pembroke,333,500
Pembroke,500,375
Pembroke,375,500
Pembroke,500,333
Pembroke,800,640
Pembroke,500,333
Pembroke,377,500
Pembroke,500,375
Pembroke,500,375
Pembroke,333,500
Pembroke,334,500
Pembroke,316,500
Pembroke,500,375
Pembroke,500,375
Pembroke,333,500
Pembroke,500,400
Pembroke,500,333
Pembroke,300,249
Pembroke,500,375
Pembroke,500,375
Pembroke,466,500
Pembroke,500,301
Pembroke,500,375
Pembroke,500,385
Pembroke,500,333
Pembroke,500,333
Pembroke,500,374
Pembroke,500,375
Pembroke,500,333
Pembroke,500,373
Pembroke,500,464
Pembroke,500,333
Pembroke,500,375
Pembroke,382,400
Pembroke,375,500
Pembroke,500,375
Pembroke,411,500
Pembroke,500,375
Pembroke,500,333
Pembroke,500,400
Pembroke,224,288
Pembroke,500,333
Pembroke,500,378
Pembroke,500,374
Pembroke,375,500
Pembroke,456,600
Pembroke,500,375
Pembroke,332,500
Pembroke,333,500
Pembroke,335,500
Pembroke,500,335
Pembroke,500,375
Pembroke,373,500
Pembroke,331,500
Pembroke,500,375
Pembroke,500,333
Pembroke,400,393
Pembroke,500,375
Pembroke,500,375
Pembroke,500,333
Pembroke,333,500
Pembroke,500,375
Pembroke,500,333
Pembroke,500,333
Pembroke,500,375
Pembroke,375,500
Pembroke,400,371
Pembroke,333,500
Pembroke,500,375
Pembroke,500,375
Pembroke,375,500
Pembroke,500,378
Pembroke,500,375
Pembroke,500,383
Pembroke,500,333
Pembroke,500,374
Pembroke,500,375
Pembroke,480,627
Pembroke,500,375
Pembroke,500,391
Pembroke,333,500
Pembroke,500,333
Pembroke,500,375
Pembroke,375,500
Pembroke,500,375
Pembroke,500,500
Pembroke,500,375
Pembroke,500,375
Pembroke,400,444
Pembroke,500,375
Pembroke,500,376
Pembroke,334,500
Pembroke,500,375
Pembroke,500,375
Pembroke,500,374
Pembroke,333,500
Pembroke,500,375
Pembroke,400,449
Pembroke,375,500
Pembroke,500,375
Pembroke,500,375
Pembroke,500,375
Pembroke,500,335
Pembroke,500,375
Pembroke,360,288
Pembroke,500,333
Pembroke,500,335
Pembroke,500,375
Pembroke,500,333
Pembroke,500,333
Pembroke,375,500
Pembroke,333,500
Pembroke,500,376
Pembroke,400,288
Pembroke,375,500
Pembroke,500,375
Pembroke,375,500
Pembroke,500,333
Pembroke,333,500
Pembroke,500,333
Pembroke,500,462
Pembroke,375,500
Pembroke,375,500
Pembroke,500,375
Pembroke,334,500
Pembroke,500,375
Pembroke,500,375
Pembroke,375,500
Pembroke,500,397
Pembroke,500,333
Pembroke,500,375
Pembroke,500,459
Pembroke,500,366
Pembroke,500,375
Pembroke,500,333
Pembroke,424,500
Pembroke,375,500
Pembroke,500,375
Pembroke,500,333
Pembroke,500,375
Pembroke,500,374
Pembroke,333,500
Cardigan,500,375
Cardigan,1082,742
Cardigan,500,375
Cardigan,500,333
Cardigan,500,375
Cardigan,500,374
Cardigan,500,334
Cardigan,500,333
Cardigan,500,375
Cardigan,500,375
Cardigan,500,375
Cardigan,375,500
Cardigan,500,375
Cardigan,500,334
Cardigan,336,341
Cardigan,500,375
Cardigan,500,327
Cardigan,600,417
Cardigan,320,240
Cardigan,500,375
Cardigan,300,460
Cardigan,500,374
Cardigan,500,406
Cardigan,359,400
Cardigan,500,375
Cardigan,500,333
Cardigan,500,333
